,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__criterion,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
13,349.26135902404786,2.031552337851794,1.770640754699707,0.5842481470211457,balanced,gini,15,0.5,1,200,"{'model__class_weight': 'balanced', 'model__criterion': 'gini', 'model__max_depth': 15, 'model__max_features': 0.5, 'model__min_samples_leaf': 1, 'model__n_estimators': 200}",0.4376217311290681,0.4340582375094178,0.4332389666766085,0.44045997739929416,0.430779325196434,0.43523164758216454,0.00341229468406625,79
14,863.8709211349487,11.834476673775153,3.5721200466156007,0.12273510931568848,balanced,gini,15,0.5,1,500,"{'model__class_weight': 'balanced', 'model__criterion': 'gini', 'model__max_depth': 15, 'model__max_features': 0.5, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}",0.4384876775742912,0.43214269133173505,0.4369066636033417,0.44086329174511285,0.4316551259741804,0.43601109004573224,0.003589382418140504,75
15,197.5464469432831,7.37988471415816,0.7715511798858643,0.08580791866025508,balanced,gini,15,0.5,10,100,"{'model__class_weight': 'balanced', 'model__criterion': 'gini', 'model__max_depth': 15, 'model__max_features': 0.5, 'model__min_samples_leaf': 10, 'model__n_estimators': 100}",0.4047377917327316,0.4064699517403474,0.40515441790439344,0.4101275844898768,0.4041885429738847,0.4061356577682468,0.00213332363024142,143
16,333.7834243297577,7.678225635724954,1.4313467025756836,0.09942835295044578,balanced,gini,15,0.5,10,200,"{'model__class_weight': 'balanced', 'model__criterion': 'gini', 'model__max_depth': 15, 'model__max_features': 0.5, 'model__min_samples_leaf': 10, 'model__n_estimators': 200}",0.4039437605485225,0.40679938613365746,0.4044702013534908,0.4117043034149765,0.4084522082702318,0.4070739719441758,0.0028281706786429826,141
17,823.3238469600677,13.602468566002667,3.3573991298675536,0.14406885332595182,balanced,gini,15,0.5,10,500,"{'model__class_weight': 'balanced', 'model__criterion': 'gini', 'model__max_depth': 15, 'model__max_features': 0.5, 'model__min_samples_leaf': 10, 'model__n_estimators': 500}",0.40324859078370645,0.4073941248356821,0.4082656547706072,0.41246825398358333,0.4059870336502487,0.4074727316047655,0.0030212849616193713,135
18,60.00966925621033,1.7329108096867847,0.7907929420471191,0.037922095345095504,balanced,gini,16,sqrt,1,100,"{'model__class_weight': 'balanced', 'model__criterion': 'gini', 'model__max_depth': 16, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 100}",0.4420456806666684,0.4320718081355044,0.4422006674388558,0.4408981697742755,0.43523855420828317,0.43849097604471743,0.0040982015882450725,71
19,102.69827485084534,2.7198639200668437,1.4542086601257325,0.0870532523908075,balanced,gini,16,sqrt,1,200,"{'model__class_weight': 'balanced', 'model__criterion': 'gini', 'model__max_depth': 16, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 200}",0.4381439587842597,0.4345407058320329,0.44328010192643114,0.4471498516561506,0.4386570809799764,0.4403543398357702,0.004388709994017289,55
20,228.21834740638732,7.9648706845206325,3.834764242172241,0.26449844347262086,balanced,gini,16,sqrt,1,500,"{'model__class_weight': 'balanced', 'model__criterion': 'gini', 'model__max_depth': 16, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 500}",0.43879220947544,0.4382683513885719,0.4392617408884749,0.44569697393352425,0.4394731033216559,0.4402984758015334,0.0027309369992303896,57
21,55.54131822586059,2.2575196047534294,0.6050830364227295,0.04193711705046966,balanced,gini,16,sqrt,10,100,"{'model__class_weight': 'balanced', 'model__criterion': 'gini', 'model__max_depth': 16, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 10, 'model__n_estimators': 100}",0.3816900480931799,0.38074367242930457,0.38234140182223775,0.387236589715592,0.3800642123020759,0.38241518487247805,0.0025337023433254116,167
22,97.59329714775086,2.736827562003801,1.3010007858276367,0.15584485708163723,balanced,gini,16,sqrt,10,200,"{'model__class_weight': 'balanced', 'model__criterion': 'gini', 'model__max_depth': 16, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 10, 'model__n_estimators': 200}",0.382632224268957,0.3792770046951241,0.38300653153933345,0.38907067224507086,0.3832190970831109,0.3834411059663193,0.003159879376203067,163
23,212.28506360054016,5.502425202654967,3.2290415287017824,0.15042557520992264,balanced,gini,16,sqrt,10,500,"{'model__class_weight': 'balanced', 'model__criterion': 'gini', 'model__max_depth': 16, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 10, 'model__n_estimators': 500}",0.38473900209597367,0.38066567386295636,0.385319490497379,0.389915047206329,0.3819608396799435,0.3845200106685163,0.003199962901217427,157
24,48.926984167099,1.968651878800889,0.7363381385803223,0.03194257748437401,balanced,gini,16,log2,1,100,"{'model__class_weight': 'balanced', 'model__criterion': 'gini', 'model__max_depth': 16, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__n_estimators': 100}",0.43622698592643566,0.43324962503561165,0.43210144851210697,0.4409666820787346,0.4343387721342106,0.43537670273741985,0.0031080508446576635,77
25,80.40071401596069,3.685573249639669,1.4880382061004638,0.09409998505648763,balanced,gini,16,log2,1,200,"{'model__class_weight': 'balanced', 'model__criterion': 'gini', 'model__max_depth': 16, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__n_estimators': 200}",0.43776518916344914,0.43594619178695576,0.43268928850817434,0.44227398338625745,0.4379325045850705,0.43732143148598146,0.0031127522975750326,73
26,165.25233807563782,2.823461282289906,4.020442724227905,0.32776312468040236,balanced,gini,16,log2,1,500,"{'model__class_weight': 'balanced', 'model__criterion': 'gini', 'model__max_depth': 16, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__n_estimators': 500}",0.44091301355557466,0.4341617215431106,0.43878304083744324,0.4453226192960351,0.43879214628121743,0.43959450830267616,0.003615719786976924,65
27,42.82518491744995,1.168261634312844,0.5806198596954346,0.032785321683591995,balanced,gini,16,log2,10,100,"{'model__class_weight': 'balanced', 'model__criterion': 'gini', 'model__max_depth': 16, 'model__max_features': 'log2', 'model__min_samples_leaf': 10, 'model__n_estimators': 100}",0.370587901266187,0.3645957998124004,0.3673310361918706,0.372691559641708,0.3695035696867256,0.36894197331977835,0.0027773443954988734,203
28,66.80372495651245,1.3220919769856285,1.1143834590911865,0.055945054560095527,balanced,gini,16,log2,10,200,"{'model__class_weight': 'balanced', 'model__criterion': 'gini', 'model__max_depth': 16, 'model__max_features': 'log2', 'model__min_samples_leaf': 10, 'model__n_estimators': 200}",0.36997982240481214,0.36314089365460733,0.3665171714811454,0.37408652380005847,0.3694852686708457,0.36864193600229384,0.0036584362092246235,211
29,130.99304714202881,4.911664238466185,2.626753044128418,0.19395446659781548,balanced,gini,16,log2,10,500,"{'model__class_weight': 'balanced', 'model__criterion': 'gini', 'model__max_depth': 16, 'model__max_features': 'log2', 'model__min_samples_leaf': 10, 'model__n_estimators': 500}",0.36922144370818344,0.3636539304850352,0.3687248239834089,0.37483252416396456,0.368118502820019,0.3689102450321222,0.0035625921474423173,205
30,190.9666124343872,7.1792750676579375,0.8187178611755371,0.09842979003967334,balanced,gini,16,0.5,1,100,"{'model__class_weight': 'balanced', 'model__criterion': 'gini', 'model__max_depth': 16, 'model__max_features': 0.5, 'model__min_samples_leaf': 1, 'model__n_estimators': 100}",0.446529609137028,0.4420562477341335,0.4413538035072184,0.444723796054818,0.4407260905197573,0.4430779093905911,0.0021986613968320978,43
31,351.65220470428466,4.512069649103531,1.5805500984191894,0.09198546895671472,balanced,gini,16,0.5,1,200,"{'model__class_weight': 'balanced', 'model__criterion': 'gini', 'model__max_depth': 16, 'model__max_features': 0.5, 'model__min_samples_leaf': 1, 'model__n_estimators': 200}",0.446932621651058,0.44066666107768376,0.4448559179748905,0.4471114486199775,0.4419130984013114,0.4442959495449842,0.002609304651837738,35
32,838.6533163547516,9.233691074113034,3.8775487899780274,0.14726343972800324,balanced,gini,16,0.5,1,500,"{'model__class_weight': 'balanced', 'model__criterion': 'gini', 'model__max_depth': 16, 'model__max_features': 0.5, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}",0.44796662047543706,0.4418313946164731,0.4460417335616348,0.4467953571434499,0.4416076390037697,0.4448485489601529,0.002628415463702873,33
33,176.94598321914674,2.7662177544916964,0.7053877353668213,0.06503237435199431,balanced,gini,16,0.5,10,100,"{'model__class_weight': 'balanced', 'model__criterion': 'gini', 'model__max_depth': 16, 'model__max_features': 0.5, 'model__min_samples_leaf': 10, 'model__n_estimators': 100}",0.4090497961622129,0.41111140952981506,0.4123922154083769,0.41358362344878113,0.4078797792239653,0.41080336475463025,0.0020962600770542553,131
